#           x           U_x           U_y           U_z
     0.158974   -0.00254429  -4.09348e-05             0
     0.159337   -0.00254429  -4.09348e-05             0
       0.1597   -0.00244483  -4.12826e-05   4.19913e-22
     0.160063   -0.00244483  -4.12826e-05   4.19913e-22
     0.160426   -0.00244483  -4.12826e-05   4.19913e-22
     0.160788   -0.00244483  -4.12826e-05   4.19913e-22
     0.161151   -0.00244483  -4.12826e-05   4.19913e-22
     0.161514   -0.00234428  -4.16435e-05             0
     0.161877   -0.00234428  -4.16435e-05             0
      0.16224   -0.00234428  -4.16435e-05             0
     0.162603   -0.00234428  -4.16435e-05             0
     0.162966   -0.00234428  -4.16435e-05             0
     0.163329   -0.00224269  -4.20198e-05   4.93907e-22
     0.163692   -0.00224269  -4.20198e-05   4.93907e-22
     0.164055   -0.00224269  -4.20198e-05   4.93907e-22
     0.164418   -0.00224269  -4.20198e-05   4.93907e-22
     0.164781   -0.00224269  -4.20198e-05   4.93907e-22
     0.165144   -0.00214009  -4.24176e-05             0
     0.165507   -0.00214009  -4.24176e-05             0
      0.16587   -0.00214009  -4.24176e-05             0
     0.166233   -0.00214009  -4.24176e-05             0
     0.166596   -0.00214009  -4.24176e-05             0
     0.166959   -0.00203645  -4.28457e-05             0
     0.167322   -0.00203645  -4.28457e-05             0
     0.167685   -0.00203645  -4.28457e-05             0
     0.168048   -0.00203645  -4.28457e-05             0
     0.168411   -0.00203645  -4.28457e-05             0
     0.168773   -0.00193179  -4.33149e-05   6.20194e-22
     0.169136   -0.00193179  -4.33149e-05   6.20194e-22
     0.169499   -0.00193179  -4.33149e-05   6.20194e-22
     0.169862   -0.00193179  -4.33149e-05   6.20194e-22
     0.170225   -0.00193179  -4.33149e-05   6.20194e-22
     0.170588   -0.00182608  -4.38312e-05             0
     0.170951   -0.00182608  -4.38312e-05             0
     0.171314   -0.00182608  -4.38312e-05             0
     0.171677   -0.00182608  -4.38312e-05             0
      0.17204   -0.00182608  -4.38312e-05             0
     0.172403   -0.00171928  -4.44064e-05   7.16992e-22
     0.172766   -0.00171928  -4.44064e-05   7.16992e-22
     0.173129   -0.00171928  -4.44064e-05   7.16992e-22
     0.173492   -0.00171928  -4.44064e-05   7.16992e-22
     0.173855   -0.00171928  -4.44064e-05   7.16992e-22
     0.174218   -0.00161135  -4.50454e-05             0
     0.174581   -0.00161135  -4.50454e-05             0
     0.174944   -0.00161135  -4.50454e-05             0
     0.175307   -0.00161135  -4.50454e-05             0
      0.17567   -0.00161135  -4.50454e-05             0
     0.176033   -0.00150226  -4.57576e-05             0
     0.176395   -0.00150226  -4.57576e-05             0
     0.176758   -0.00150226  -4.57576e-05             0
     0.177121   -0.00150226  -4.57576e-05             0
     0.177484   -0.00150226  -4.57576e-05             0
     0.177847   -0.00150226  -4.57576e-05             0
      0.17821   -0.00139194  -4.65466e-05             0
     0.178573   -0.00139194  -4.65466e-05             0
     0.178936   -0.00139194  -4.65466e-05             0
     0.179299   -0.00139194  -4.65466e-05             0
     0.179662   -0.00139194  -4.65466e-05             0
     0.180025   -0.00128038  -4.74266e-05   -9.5182e-22
     0.180388   -0.00128038  -4.74266e-05   -9.5182e-22
     0.180751   -0.00128038  -4.74266e-05   -9.5182e-22
     0.181114   -0.00128038  -4.74266e-05   -9.5182e-22
     0.181477   -0.00128038  -4.74266e-05   -9.5182e-22
      0.18184   -0.00116754  -4.84152e-05             0
     0.182203   -0.00116754  -4.84152e-05             0
     0.182566   -0.00116754  -4.84152e-05             0
     0.182929   -0.00116754  -4.84152e-05             0
     0.183292   -0.00116754  -4.84152e-05             0
     0.183655   -0.00105337  -4.95578e-05    1.0971e-21
     0.184018   -0.00105337  -4.95578e-05    1.0971e-21
      0.18438   -0.00105337  -4.95578e-05    1.0971e-21
     0.184743   -0.00105337  -4.95578e-05    1.0971e-21
     0.185106   -0.00105337  -4.95578e-05    1.0971e-21
     0.185469   -0.00105337  -4.95578e-05    1.0971e-21
     0.185832  -0.000937764  -5.09578e-05             0
     0.186195  -0.000937764  -5.09578e-05             0
     0.186558  -0.000937764  -5.09578e-05             0
     0.186921  -0.000937764  -5.09578e-05             0
     0.187284  -0.000937764  -5.09578e-05             0
     0.187647  -0.000820612  -5.28473e-05             0
      0.18801  -0.000820612  -5.28473e-05             0
     0.188373  -0.000820612  -5.28473e-05             0
